city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,is_tech_corridor,rain_factor,target_speed_kmh,congestion_level
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,0,167,12.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,5,282,18.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,0,565,18.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,2,111,24.0,0,1.0,17.7,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,5,150,35.0,0,1.0,24.5,MODERATE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,6,70,12.0,1,1.0,9.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,2,365,48.0,1,1.0,9.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,5,331,24.0,0,1.0,7.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,4,423,35.0,0,0.5,7.5,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,3,537,20.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,2,415,48.0,1,0.5,4.3,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,0,1,491,18.0,1,1.0,6.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,6,84,48.0,1,1.0,15.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,21,5,277,24.0,0,1.0,8.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,2,579,16.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,2,370,35.0,0,1.0,9.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,1,415,35.0,0,1.0,15.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,1,298,35.0,0,1.0,19.3,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,6,599,18.0,1,1.0,4.5,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,0,435,18.0,1,1.0,7.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,1,412,35.0,0,1.0,15.3,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,12,0,530,24.0,0,1.0,7.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,5,114,16.0,1,1.0,11.8,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,16,0,257,12.0,1,1.0,7.1,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,1,200,22.0,0,1.0,14.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,1,381,22.0,0,1.0,10.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,10,1,400,22.0,0,1.0,5.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,1,331,22.0,0,1.0,6.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,10,5,313,20.0,1,1.0,4.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,0,389,18.0,1,1.0,8.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,0,113,12.0,1,1.0,8.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,1,465,48.0,1,1.0,18.5,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,0,560,24.0,0,1.0,4.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,1,87,12.0,1,1.0,9.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,6,5,477,12.0,1,1.0,4.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,4,143,12.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,16,5,563,35.0,0,1.0,10.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,10,0,337,22.0,0,1.0,6.6,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,4,475,35.0,0,1.0,7.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,3,206,24.0,0,0.5,7.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,10,1,117,22.0,0,1.0,9.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,4,348,48.0,1,1.0,24.1,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,6,103,18.0,1,1.0,13.4,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,18,0,506,22.0,0,1.0,4.5,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,1,270,22.0,0,0.5,6.4,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,4,247,24.0,0,0.5,7.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,1,263,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,6,310,48.0,1,0.5,5.3,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,6,393,20.0,1,1.0,9.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,3,288,35.0,0,1.0,19.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,2,586,18.0,1,1.0,4.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,4,596,48.0,1,1.0,12.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,2,524,22.0,0,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,2,110,20.0,1,1.0,14.8,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,6,480,24.0,0,1.0,8.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,2,556,24.0,0,1.0,7.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,6,472,35.0,0,1.0,13.2,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,2,334,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,4,187,35.0,0,1.0,23.2,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,4,215,16.0,1,1.0,4.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,3,6,316,48.0,1,0.5,12.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,0,336,35.0,0,1.0,10.6,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,4,464,24.0,0,0.5,4.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,3,425,20.0,1,1.0,8.5,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,2,595,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,3,541,48.0,1,1.0,6.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,1,265,35.0,0,1.0,20.5,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,4,220,35.0,0,1.0,13.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,0,267,22.0,0,1.0,12.8,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,12,2,519,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,6,64,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,2,5,90,20.0,1,1.0,15.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,3,225,35.0,0,0.5,6.4,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,6,115,16.0,1,1.0,11.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,0,180,35.0,0,1.0,23.4,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,6,6,467,24.0,0,1.0,9.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,0,573,48.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,15,3,177,18.0,1,0.5,6.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,1,135,48.0,1,1.0,34.3,LOW
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,4,84,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,1,531,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,2,241,12.0,1,1.0,7.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,1,73,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,21,5,257,24.0,0,1.0,8.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,5,72,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,12,5,257,20.0,1,0.5,5.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,5,247,16.0,1,1.0,9.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,0,0,359,20.0,1,0.5,4.9,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,10,6,219,48.0,1,1.0,12.5,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,4,128,12.0,1,1.0,8.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,4,90,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,5,82,20.0,1,1.0,15.4,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,8,6,73,22.0,0,0.5,5.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,5,430,12.0,1,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,6,249,35.0,0,0.5,6.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,7,5,530,18.0,1,1.0,5.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,2,550,35.0,0,1.0,10.5,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,2,270,18.0,1,1.0,10.4,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,2,567,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,0,5,531,18.0,1,1.0,5.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,23,0,518,18.0,1,1.0,6.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,5,144,20.0,1,1.0,14.1,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,5,283,16.0,1,1.0,9.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,8,5,497,20.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,5,537,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,3,463,20.0,1,1.0,7.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,4,172,20.0,1,1.0,13.6,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,3,1,86,48.0,1,1.0,36.7,LOW
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,3,338,20.0,1,1.0,4.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,11,4,136,16.0,1,1.0,4.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,12,6,582,20.0,1,1.0,5.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,9,2,144,18.0,1,1.0,5.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,6,341,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,2,536,18.0,1,1.0,5.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,0,236,16.0,1,0.5,4.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,0,0,264,18.0,1,1.0,10.5,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,1,4,527,18.0,1,1.0,5.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,2,73,22.0,0,1.0,10.1,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,4,493,35.0,0,0.5,6.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,2,517,12.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,4,453,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,1,594,48.0,1,1.0,5.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,2,248,16.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,13,1,262,16.0,1,1.0,9.4,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,3,229,35.0,0,0.5,10.9,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,8,6,98,20.0,1,1.0,6.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,1,6,391,24.0,0,1.0,11.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,6,3,512,22.0,0,1.0,7.4,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,3,416,35.0,0,1.0,15.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,10,6,252,35.0,0,1.0,12.3,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,16,2,141,35.0,0,1.0,24.8,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,2,288,48.0,1,0.5,13.5,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,3,201,22.0,0,1.0,8.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,4,481,48.0,1,1.0,7.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,0,126,35.0,0,1.0,14.9,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,1,361,12.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,1,135,16.0,1,1.0,11.4,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,0,576,24.0,0,1.0,6.6,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,20,3,585,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,1,3,63,18.0,1,1.0,14.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,0,185,18.0,1,1.0,12.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,2,268,24.0,0,1.0,14.0,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,5,226,35.0,0,1.0,21.8,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,0,64,20.0,1,1.0,15.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,3,86,16.0,1,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,1,391,35.0,0,1.0,16.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,3,566,24.0,0,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,2,452,22.0,0,1.0,5.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,2,412,24.0,0,1.0,10.5,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,6,585,35.0,0,1.0,9.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,6,5,202,22.0,0,0.5,7.1,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,0,586,18.0,1,1.0,4.8,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,5,517,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,7,0,432,48.0,1,0.5,10.0,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,6,452,48.0,1,1.0,19.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,0,66,24.0,0,1.0,18.8,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,2,561,22.0,0,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,21,0,241,22.0,0,1.0,7.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,1,5,382,20.0,1,1.0,9.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,1,91,18.0,1,1.0,13.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,2,84,16.0,1,1.0,5.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,336,48.0,1,1.0,10.2,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,6,371,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,1,191,48.0,1,1.0,13.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,20,0,303,24.0,0,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,3,531,24.0,0,1.0,7.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,0,156,24.0,0,1.0,16.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,1,232,16.0,1,1.0,4.1,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,2,155,18.0,1,1.0,5.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,3,3,402,22.0,0,1.0,9.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,5,180,35.0,0,1.0,23.4,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,23,5,509,18.0,1,1.0,6.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,1,233,48.0,1,1.0,12.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,2,92,35.0,0,1.0,26.5,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,3,376,22.0,0,1.0,10.4,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,12,3,359,48.0,1,0.5,11.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,1,300,35.0,0,0.5,5.7,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,3,379,48.0,1,1.0,9.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,16,2,312,35.0,0,1.0,18.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,2,590,35.0,0,1.0,5.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,4,491,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,3,200,35.0,0,1.0,13.4,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,1,89,24.0,0,1.0,18.3,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,4,123,22.0,0,1.0,16.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,5,92,24.0,0,1.0,18.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,2,5,90,18.0,1,0.5,6.8,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,3,374,12.0,1,1.0,5.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,5,455,24.0,0,0.5,4.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,11,1,133,20.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,1,467,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,6,279,48.0,1,0.5,13.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,4,361,24.0,0,1.0,11.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,1,284,24.0,0,1.0,13.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,1,92,16.0,1,1.0,5.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,20,3,555,24.0,0,1.0,4.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,3,2,476,22.0,0,1.0,8.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,11,1,263,35.0,0,1.0,12.1,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,5,581,16.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,4,2,584,16.0,1,1.0,4.3,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,4,308,18.0,1,1.0,9.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,2,204,24.0,0,0.5,7.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,0,460,24.0,0,1.0,9.4,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,6,522,16.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,4,585,24.0,0,1.0,6.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,3,581,20.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,3,340,12.0,1,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,17,4,148,22.0,0,1.0,9.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,1,248,16.0,1,0.5,4.8,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,0,172,18.0,1,1.0,12.2,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,10,2,406,24.0,0,1.0,6.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,3,257,22.0,0,1.0,13.0,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,2,392,48.0,1,1.0,9.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,6,384,35.0,0,1.0,16.3,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,3,245,16.0,1,1.0,9.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,5,462,24.0,0,1.0,9.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,15,0,520,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,3,281,35.0,0,1.0,11.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,18,1,528,22.0,0,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,6,167,12.0,1,0.5,4.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,0,537,35.0,0,1.0,11.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,0,170,24.0,0,1.0,16.3,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,5,298,18.0,1,1.0,9.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,3,344,20.0,1,1.0,10.1,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,2,68,35.0,0,1.0,27.4,MODERATE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,0,116,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,19,1,236,48.0,1,1.0,12.1,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,5,278,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,1,198,18.0,1,1.0,11.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,19,6,63,18.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,5,205,35.0,0,0.5,11.3,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,18,2,393,48.0,1,1.0,9.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,2,492,22.0,0,1.0,4.6,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,6,457,35.0,0,1.0,13.8,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,6,432,24.0,0,1.0,10.0,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,1,432,35.0,0,1.0,14.6,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,14,2,140,24.0,0,1.0,17.0,HEAVY
