city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,target_speed_kmh,congestion_level
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,5,418,22.0,8.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,4,5,403,18.0,7.6,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,16,3,99,35.0,26.1,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,18,6,515,18.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,6,392,35.0,15.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,1,217,22.0,6.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,5,156,45.0,30.8,MODERATE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,20,6,200,20.0,6.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,5,376,22.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,4,5,395,35.0,15.1,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,23,2,308,16.0,8.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,3,494,35.0,5.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,5,304,45.0,11.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,1,124,18.0,12.9,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,2,3,472,16.0,5.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,3,309,25.0,13.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,4,242,45.0,26.7,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,0,254,18.0,10.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,6,474,45.0,15.6,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,6,1,490,35.0,11.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,22,0,179,14.0,9.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,15,2,352,20.0,9.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,0,147,35.0,11.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,0,341,18.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,6,427,22.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,6,493,45.0,6.9,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,9,6,179,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,4,502,18.0,5.7,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,19,1,128,35.0,11.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,2,371,20.0,9.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,2,201,14.0,8.9,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,11,2,514,14.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,5,514,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,6,477,35.0,12.0,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,3,287,16.0,8.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,21,3,456,25.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,21,1,257,25.0,6.8,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,2,121,25.0,18.0,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,2,350,22.0,10.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,19,3,465,35.0,5.9,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,1,6,213,16.0,10.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,3,6,283,20.0,11.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,20,6,393,16.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,14,1,343,14.0,6.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,1,257,35.0,20.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,3,201,22.0,14.0,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,1,6,299,25.0,13.3,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,5,419,14.0,5.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,6,435,16.0,6.2,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,0,446,16.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,14,0,155,25.0,17.1,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,1,5,192,20.0,12.9,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,5,114,22.0,7.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,20,6,269,35.0,9.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,7,3,220,16.0,9.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,5,2,383,25.0,11.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,3,403,20.0,8.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,1,514,18.0,5.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,6,285,18.0,9.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,10,0,123,20.0,6.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,0,4,454,16.0,5.9,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,21,6,221,20.0,5.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,4,297,45.0,24.0,MODERATE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,2,249,20.0,11.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,14,4,111,18.0,13.2,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,3,431,14.0,5.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,3,5,298,35.0,18.7,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,0,147,18.0,12.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,1,239,45.0,26.8,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,14,0,227,45.0,27.4,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,8,1,419,14.0,5.7,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,0,376,14.0,6.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,6,144,18.0,5.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,6,471,35.0,12.2,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,5,113,14.0,10.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,1,0,441,18.0,6.9,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,6,445,20.0,7.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,6,295,22.0,5.6,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,3,138,16.0,5.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,22,1,193,16.0,10.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,21,6,107,45.0,15.6,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,0,386,14.0,6.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,2,502,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,15,0,344,35.0,17.0,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,6,482,20.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,13,4,127,16.0,11.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,14,3,160,14.0,9.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,19,4,114,35.0,12.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,6,104,35.0,25.9,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,0,4,184,16.0,10.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,1,5,81,45.0,34.4,LOW
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,0,167,45.0,14.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,1,477,20.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,18,1,134,20.0,6.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,23,1,457,45.0,16.4,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,4,427,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,15,3,465,20.0,7.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,2,415,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,2,333,20.0,9.9,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,2,133,16.0,11.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,12,1,365,22.0,10.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,20,0,500,14.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,7,5,425,45.0,17.9,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,5,93,16.0,12.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,2,351,45.0,21.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,6,499,45.0,14.4,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,0,1,104,35.0,25.9,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,2,212,16.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,6,233,18.0,10.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,3,317,35.0,18.0,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,5,5,220,16.0,9.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,13,5,342,35.0,17.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,0,440,45.0,17.2,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,1,3,221,25.0,15.4,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,22,5,479,16.0,5.5,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,7,0,483,20.0,6.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,7,5,266,22.0,12.5,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,18,5,376,25.0,5.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,13,1,342,16.0,7.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,7,2,148,16.0,11.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,1,268,18.0,10.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,1,264,14.0,8.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,3,175,20.0,13.3,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,20,5,318,22.0,5.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,1,326,22.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,11,0,472,16.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,23,3,515,45.0,13.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,19,5,114,20.0,6.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,19,1,224,22.0,6.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,0,272,20.0,11.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,3,495,18.0,5.8,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,1,190,25.0,16.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,3,520,16.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,12,1,382,25.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,4,287,16.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,23,5,416,35.0,14.3,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,1,165,18.0,12.1,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,0,82,20.0,15.3,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,0,134,35.0,24.8,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,11,0,87,16.0,5.7,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,5,311,16.0,8.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,6,348,20.0,9.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,20,1,302,18.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,1,3,192,45.0,29.1,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,2,385,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,6,1,226,20.0,12.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,4,408,16.0,6.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,2,502,45.0,14.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,1,3,245,35.0,20.6,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,20,6,331,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,23,5,280,20.0,11.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,14,1,471,18.0,6.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,5,226,22.0,6.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,3,253,20.0,11.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,2,261,18.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,3,89,18.0,13.6,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,4,189,25.0,16.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,23,0,313,35.0,18.1,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,11,5,227,16.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,15,1,411,14.0,5.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,4,401,22.0,9.3,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,19,2,372,14.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,21,5,104,45.0,15.7,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,2,284,20.0,11.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,5,371,22.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,1,1,238,45.0,26.9,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,13,3,503,18.0,5.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,13,4,398,18.0,7.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,2,233,45.0,12.8,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,20,1,192,20.0,6.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,3,116,45.0,15.4,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,1,6,491,25.0,8.2,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,19,3,104,35.0,12.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,18,0,371,20.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,2,420,45.0,18.2,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,1,201,45.0,13.5,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,13,4,351,35.0,16.7,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,4,89,45.0,34.0,LOW
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,20,6,195,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,4,203,35.0,22.2,MODERATE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,2,435,45.0,8.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,16,6,214,14.0,8.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,5,120,45.0,32.5,LOW
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,1,237,45.0,12.7,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,4,2,396,14.0,6.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,20,1,351,22.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,14,0,511,18.0,5.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,10,0,106,22.0,7.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,3,505,20.0,6.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,5,6,130,18.0,12.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,18,6,345,45.0,10.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,8,3,174,20.0,13.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,4,184,25.0,16.4,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,1,459,35.0,12.7,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,4,414,45.0,8.7,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,23,5,275,35.0,19.5,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,5,94,45.0,15.9,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,6,250,35.0,9.6,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,23,0,227,25.0,15.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,3,443,22.0,8.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,10,2,406,18.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,11,6,350,22.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,23,2,291,20.0,10.8,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,15,0,127,20.0,14.3,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,0,82,25.0,9.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,8,6,235,16.0,9.6,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,9,2,284,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,17,6,384,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,3,308,20.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,6,6,339,35.0,17.1,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,4,497,22.0,7.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,17,5,169,20.0,6.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,4,101,18.0,13.4,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,5,165,45.0,30.4,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,20,3,291,18.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,1,316,22.0,11.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,11,6,364,25.0,5.4,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,2,235,22.0,6.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,19,1,492,20.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,6,162,18.0,12.2,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,6,203,45.0,13.4,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,18,5,213,25.0,7.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,0,252,45.0,26.2,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,23,5,418,16.0,6.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,1,220,35.0,21.6,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,3,295,22.0,11.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,5,470,22.0,7.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,16,6,226,25.0,15.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,13,6,312,16.0,8.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,2,154,16.0,5.2,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,3,0,479,35.0,11.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,5,450,18.0,6.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,0,345,18.0,8.7,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,2,85,14.0,10.6,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,1,0,458,45.0,16.4,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,0,295,18.0,9.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,7,5,363,22.0,10.2,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,3,204,25.0,15.8,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,22,5,427,18.0,7.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,17,2,292,35.0,8.9,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,1,187,22.0,14.3,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,6,214,18.0,5.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,5,5,307,18.0,9.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,2,0,110,45.0,33.0,LOW
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,5,371,18.0,8.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,20,2,281,22.0,5.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,0,5,218,22.0,13.6,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,3,391,35.0,15.2,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,2,4,466,25.0,8.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,5,392,35.0,7.1,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,1,432,22.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,2,2,302,25.0,13.2,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,6,374,18.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,4,488,18.0,5.0,SEVERE
